
Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_inf_110617
# Records, 3360
Sensor File,12/11/2017 2:52:03 PM ,FCR_inf_121117.a4d

Barometric File,12/11/2017 2:29:42 PM ,FCR_BV_121117.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCR_BV_110617
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,1.92,-3.75,
,Maximum,9.78,19.38,
,Mean,8.10,5.95,
,Variance,6.937,6.059,
,Std Deviation,2.634,2.461,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time
2516,2-Dec-17 19:45:00,9.32,6.81,395.71,2-Dec-17 19:45:00
2517,2-Dec-17 20:00:00,9.31,6.81,395.62,2-Dec-17 20:00:00
2518,2-Dec-17 20:15:00,9.33,6.69,395.65,2-Dec-17 20:15:00
2519,2-Dec-17 20:30:00,9.32,6.63,395.57,2-Dec-17 20:30:00
2520,2-Dec-17 20:45:00,9.31,6.56,395.57,2-Dec-17 20:45:00
2521,2-Dec-17 21:00:00,9.32,6.50,395.57,2-Dec-17 21:00:00
2522,2-Dec-17 21:15:00,9.31,6.50,395.60,2-Dec-17 21:15:00
2523,2-Dec-17 21:30:00,9.35,6.44,395.60,2-Dec-17 21:30:00
2524,2-Dec-17 21:45:00,9.34,6.38,395.60,2-Dec-17 21:45:00
2525,2-Dec-17 22:00:00,9.33,6.38,395.60,2-Dec-17 22:00:00
2526,2-Dec-17 22:15:00,9.33,6.31,395.63,2-Dec-17 22:15:00
2527,2-Dec-17 22:30:00,9.32,6.31,395.57,2-Dec-17 22:30:00
2528,2-Dec-17 22:45:00,9.31,6.31,395.63,2-Dec-17 22:45:00
2529,2-Dec-17 23:00:00,9.32,6.31,395.63,2-Dec-17 23:00:00
2530,2-Dec-17 23:15:00,9.30,6.31,395.60,2-Dec-17 23:15:00
2531,2-Dec-17 23:30:00,9.31,6.31,395.63,2-Dec-17 23:30:00
2532,2-Dec-17 23:45:00,9.33,6.38,395.54,2-Dec-17 23:45:00
2533,3-Dec-17 00:00:00,9.30,6.38,395.49,3-Dec-17 00:00:00
2534,3-Dec-17 00:15:00,9.30,6.38,395.54,3-Dec-17 00:15:00
2535,3-Dec-17 00:30:00,9.31,6.31,395.43,3-Dec-17 00:30:00
2536,3-Dec-17 00:45:00,9.29,6.31,395.35,3-Dec-17 00:45:00
2537,3-Dec-17 01:00:00,9.33,6.31,395.29,3-Dec-17 01:00:00
2538,3-Dec-17 01:15:00,9.32,6.25,395.18,3-Dec-17 01:15:00
2539,3-Dec-17 01:30:00,9.31,6.25,395.12,3-Dec-17 01:30:00
2540,3-Dec-17 01:45:00,9.31,6.19,395.24,3-Dec-17 01:45:00
2541,3-Dec-17 02:00:00,9.32,6.13,395.35,3-Dec-17 02:00:00
2542,3-Dec-17 02:15:00,9.33,6.13,395.35,3-Dec-17 02:15:00
2543,3-Dec-17 02:30:00,9.35,6.06,395.38,3-Dec-17 02:30:00
2544,3-Dec-17 02:45:00,9.36,6.06,395.29,3-Dec-17 02:45:00
2545,3-Dec-17 03:00:00,9.37,6.06,395.13,3-Dec-17 03:00:00
2546,3-Dec-17 03:15:00,9.36,6.06,395.04,3-Dec-17 03:15:00
2547,3-Dec-17 03:30:00,9.32,6.06,394.90,3-Dec-17 03:30:00
2548,3-Dec-17 03:45:00,9.31,6.00,394.88,3-Dec-17 03:45:00
2549,3-Dec-17 04:00:00,9.31,6.00,394.82,3-Dec-17 04:00:00
2550,3-Dec-17 04:15:00,9.37,5.94,394.85,3-Dec-17 04:15:00
2551,3-Dec-17 04:30:00,9.41,5.94,394.96,3-Dec-17 04:30:00
2552,3-Dec-17 04:45:00,9.36,5.94,394.90,3-Dec-17 04:45:00
2553,3-Dec-17 05:00:00,9.33,5.94,394.93,3-Dec-17 05:00:00
2554,3-Dec-17 05:15:00,9.35,5.94,394.99,3-Dec-17 05:15:00
2555,3-Dec-17 05:30:00,9.35,5.94,395.07,3-Dec-17 05:30:00
2556,3-Dec-17 05:45:00,9.37,6.00,395.07,3-Dec-17 05:45:00
2557,3-Dec-17 06:00:00,9.34,6.00,395.10,3-Dec-17 06:00:00
2558,3-Dec-17 06:15:00,9.35,6.00,395.15,3-Dec-17 06:15:00
2559,3-Dec-17 06:30:00,9.34,6.00,395.21,3-Dec-17 06:30:00
2560,3-Dec-17 06:45:00,9.37,5.94,395.35,3-Dec-17 06:45:00
2561,3-Dec-17 07:00:00,9.32,5.94,395.38,3-Dec-17 07:00:00
2562,3-Dec-17 07:15:00,9.32,5.88,395.44,3-Dec-17 07:15:00
2563,3-Dec-17 07:30:00,9.31,5.88,395.46,3-Dec-17 07:30:00
2564,3-Dec-17 07:45:00,9.31,5.88,395.52,3-Dec-17 07:45:00
2565,3-Dec-17 08:00:00,9.32,5.88,395.58,3-Dec-17 08:00:00
2566,3-Dec-17 08:15:00,9.33,5.88,395.60,3-Dec-17 08:15:00
2567,3-Dec-17 08:30:00,9.29,5.88,395.60,3-Dec-17 08:30:00
2568,3-Dec-17 08:45:00,9.32,5.94,395.69,3-Dec-17 08:45:00
2569,3-Dec-17 09:00:00,9.25,5.94,395.71,3-Dec-17 09:00:00
2570,3-Dec-17 09:15:00,9.26,6.00,395.74,3-Dec-17 09:15:00
2571,3-Dec-17 09:30:00,9.25,6.00,395.80,3-Dec-17 09:30:00
2572,3-Dec-17 09:45:00,9.24,6.06,395.80,3-Dec-17 09:45:00
2573,3-Dec-17 10:00:00,9.27,6.13,395.91,3-Dec-17 10:00:00
2574,3-Dec-17 10:15:00,9.23,6.19,395.88,3-Dec-17 10:15:00
2575,3-Dec-17 10:30:00,9.28,6.25,395.96,3-Dec-17 10:30:00
2576,3-Dec-17 10:45:00,9.22,6.38,395.82,3-Dec-17 10:45:00
2577,3-Dec-17 11:00:00,9.24,6.44,395.79,3-Dec-17 11:00:00
2578,3-Dec-17 11:15:00,9.27,6.56,395.79,3-Dec-17 11:15:00
2579,3-Dec-17 11:30:00,9.26,6.69,395.71,3-Dec-17 11:30:00
2580,3-Dec-17 11:45:00,9.29,6.81,395.65,3-Dec-17 11:45:00
2581,3-Dec-17 12:00:00,9.28,6.94,395.54,3-Dec-17 12:00:00
2582,3-Dec-17 12:15:00,9.30,7.06,395.51,3-Dec-17 12:15:00
2583,3-Dec-17 12:30:00,9.35,7.19,395.51,3-Dec-17 12:30:00
2584,3-Dec-17 12:45:00,9.30,7.31,395.42,3-Dec-17 12:45:00
2585,3-Dec-17 13:00:00,9.36,7.44,395.48,3-Dec-17 13:00:00
2586,3-Dec-17 13:15:00,9.36,7.63,395.42,3-Dec-17 13:15:00
2587,3-Dec-17 13:30:00,9.33,7.75,395.39,3-Dec-17 13:30:00
2588,3-Dec-17 13:45:00,9.34,7.88,395.39,3-Dec-17 13:45:00
2589,3-Dec-17 14:00:00,9.34,7.94,395.36,3-Dec-17 14:00:00
2590,3-Dec-17 14:15:00,9.37,8.00,395.42,3-Dec-17 14:15:00
2591,3-Dec-17 14:30:00,9.32,8.06,395.39,3-Dec-17 14:30:00
2592,3-Dec-17 14:45:00,9.31,8.13,395.42,3-Dec-17 14:45:00
2593,3-Dec-17 15:00:00,9.39,8.13,395.50,3-Dec-17 15:00:00
2594,3-Dec-17 15:15:00,9.32,8.13,395.53,3-Dec-17 15:15:00
2595,3-Dec-17 15:30:00,9.37,8.13,395.56,3-Dec-17 15:30:00
2596,3-Dec-17 15:45:00,9.36,8.13,395.64,3-Dec-17 15:45:00
2597,3-Dec-17 16:00:00,9.32,8.06,395.64,3-Dec-17 16:00:00
2598,3-Dec-17 16:15:00,9.30,8.00,395.67,3-Dec-17 16:15:00
2599,3-Dec-17 16:30:00,9.32,7.94,395.78,3-Dec-17 16:30:00
2600,3-Dec-17 16:45:00,9.29,7.88,395.75,3-Dec-17 16:45:00
2601,3-Dec-17 17:00:00,9.31,7.75,395.84,3-Dec-17 17:00:00
2602,3-Dec-17 17:15:00,9.35,7.63,395.92,3-Dec-17 17:15:00
2603,3-Dec-17 17:30:00,9.34,7.50,395.98,3-Dec-17 17:30:00
2604,3-Dec-17 17:45:00,9.31,7.44,395.98,3-Dec-17 17:45:00
2605,3-Dec-17 18:00:00,9.34,7.31,396.04,3-Dec-17 18:00:00
2606,3-Dec-17 18:15:00,9.32,7.25,396.04,3-Dec-17 18:15:00
2607,3-Dec-17 18:30:00,9.30,7.13,396.12,3-Dec-17 18:30:00
2608,3-Dec-17 18:45:00,9.35,7.06,396.18,3-Dec-17 18:45:00
2609,3-Dec-17 19:00:00,9.34,7.00,396.29,3-Dec-17 19:00:00
2610,3-Dec-17 19:15:00,9.34,6.94,396.43,3-Dec-17 19:15:00
2611,3-Dec-17 19:30:00,9.32,6.81,396.46,3-Dec-17 19:30:00
2612,3-Dec-17 19:45:00,9.33,6.75,396.41,3-Dec-17 19:45:00
2613,3-Dec-17 20:00:00,9.30,6.69,396.43,3-Dec-17 20:00:00
2614,3-Dec-17 20:15:00,9.32,6.63,396.49,3-Dec-17 20:15:00
2615,3-Dec-17 20:30:00,9.30,6.56,396.57,3-Dec-17 20:30:00
2616,3-Dec-17 20:45:00,9.30,6.50,396.69,3-Dec-17 20:45:00
2617,3-Dec-17 21:00:00,9.31,6.44,396.69,3-Dec-17 21:00:00
2618,3-Dec-17 21:15:00,9.32,6.44,396.77,3-Dec-17 21:15:00
2619,3-Dec-17 21:30:00,9.31,6.38,396.77,3-Dec-17 21:30:00
2620,3-Dec-17 21:45:00,9.28,6.31,396.80,3-Dec-17 21:45:00
2621,3-Dec-17 22:00:00,9.31,6.31,396.77,3-Dec-17 22:00:00
2622,3-Dec-17 22:15:00,9.31,6.25,396.83,3-Dec-17 22:15:00
2623,3-Dec-17 22:30:00,9.36,6.19,396.86,3-Dec-17 22:30:00
2624,3-Dec-17 22:45:00,9.30,6.19,396.75,3-Dec-17 22:45:00
2625,3-Dec-17 23:00:00,9.32,6.13,396.80,3-Dec-17 23:00:00
2626,3-Dec-17 23:15:00,9.33,6.13,396.80,3-Dec-17 23:15:00
2627,3-Dec-17 23:30:00,9.32,6.13,396.83,3-Dec-17 23:30:00
2628,3-Dec-17 23:45:00,9.35,6.06,396.86,3-Dec-17 23:45:00
2629,4-Dec-17 00:00:00,9.33,6.06,396.80,4-Dec-17 00:00:00
2630,4-Dec-17 00:15:00,9.35,6.06,396.91,4-Dec-17 00:15:00
2631,4-Dec-17 00:30:00,9.32,6.00,396.89,4-Dec-17 00:30:00
2632,4-Dec-17 00:45:00,9.32,6.00,396.92,4-Dec-17 00:45:00
2633,4-Dec-17 01:00:00,9.31,6.00,396.94,4-Dec-17 01:00:00
2634,4-Dec-17 01:15:00,9.34,5.94,396.97,4-Dec-17 01:15:00
2635,4-Dec-17 01:30:00,9.34,5.94,397.03,4-Dec-17 01:30:00
2636,4-Dec-17 01:45:00,9.32,5.88,397.00,4-Dec-17 01:45:00
2637,4-Dec-17 02:00:00,9.32,5.88,397.08,4-Dec-17 02:00:00
2638,4-Dec-17 02:15:00,9.28,5.81,397.14,4-Dec-17 02:15:00
2639,4-Dec-17 02:30:00,9.33,5.81,397.17,4-Dec-17 02:30:00
2640,4-Dec-17 02:45:00,9.33,5.75,397.22,4-Dec-17 02:45:00
2641,4-Dec-17 03:00:00,9.34,5.75,397.25,4-Dec-17 03:00:00
2642,4-Dec-17 03:15:00,9.32,5.69,397.28,4-Dec-17 03:15:00
2643,4-Dec-17 03:30:00,9.32,5.69,397.28,4-Dec-17 03:30:00
2644,4-Dec-17 03:45:00,9.35,5.63,397.31,4-Dec-17 03:45:00
2645,4-Dec-17 04:00:00,9.33,5.63,397.37,4-Dec-17 04:00:00
2646,4-Dec-17 04:15:00,9.33,5.63,397.37,4-Dec-17 04:15:00
2647,4-Dec-17 04:30:00,9.32,5.63,397.39,4-Dec-17 04:30:00
2648,4-Dec-17 04:45:00,9.35,5.56,397.45,4-Dec-17 04:45:00
2649,4-Dec-17 05:00:00,9.34,5.50,397.51,4-Dec-17 05:00:00
2650,4-Dec-17 05:15:00,9.34,5.50,397.48,4-Dec-17 05:15:00
2651,4-Dec-17 05:30:00,9.35,5.50,397.53,4-Dec-17 05:30:00
2652,4-Dec-17 05:45:00,9.34,5.50,397.53,4-Dec-17 05:45:00
2653,4-Dec-17 06:00:00,9.32,5.50,397.56,4-Dec-17 06:00:00
2654,4-Dec-17 06:15:00,9.33,5.50,397.62,4-Dec-17 06:15:00
2655,4-Dec-17 06:30:00,9.32,5.44,397.73,4-Dec-17 06:30:00
2656,4-Dec-17 06:45:00,9.32,5.50,397.81,4-Dec-17 06:45:00
2657,4-Dec-17 07:00:00,9.28,5.44,397.87,4-Dec-17 07:00:00
2658,4-Dec-17 07:15:00,9.29,5.44,397.95,4-Dec-17 07:15:00
2659,4-Dec-17 07:30:00,9.31,5.44,397.98,4-Dec-17 07:30:00
2660,4-Dec-17 07:45:00,9.29,5.38,398.01,4-Dec-17 07:45:00
2661,4-Dec-17 08:00:00,9.31,5.38,398.09,4-Dec-17 08:00:00
2662,4-Dec-17 08:15:00,9.29,5.38,398.15,4-Dec-17 08:15:00
2663,4-Dec-17 08:30:00,9.30,5.44,398.09,4-Dec-17 08:30:00
2664,4-Dec-17 08:45:00,9.28,5.44,398.12,4-Dec-17 08:45:00
2665,4-Dec-17 09:00:00,9.29,5.44,398.18,4-Dec-17 09:00:00
2666,4-Dec-17 09:15:00,9.26,5.50,398.23,4-Dec-17 09:15:00
2667,4-Dec-17 09:30:00,9.21,5.50,398.23,4-Dec-17 09:30:00
2668,4-Dec-17 09:45:00,9.24,5.63,398.29,4-Dec-17 09:45:00
2669,4-Dec-17 10:00:00,9.25,5.75,398.31,4-Dec-17 10:00:00
2670,4-Dec-17 10:15:00,9.21,5.94,398.34,4-Dec-17 10:15:00
2671,4-Dec-17 10:30:00,9.22,6.13,398.31,4-Dec-17 10:30:00
2672,4-Dec-17 10:45:00,9.24,6.19,398.34,4-Dec-17 10:45:00
2673,4-Dec-17 11:00:00,9.24,6.31,398.25,4-Dec-17 11:00:00
2674,4-Dec-17 11:15:00,9.22,6.44,398.03,4-Dec-17 11:15:00
2675,4-Dec-17 11:30:00,9.22,6.63,398.06,4-Dec-17 11:30:00
2676,4-Dec-17 11:45:00,9.18,6.69,397.94,4-Dec-17 11:45:00
2677,4-Dec-17 12:00:00,9.29,6.88,397.94,4-Dec-17 12:00:00
2678,4-Dec-17 12:15:00,9.24,6.94,397.83,4-Dec-17 12:15:00
2679,4-Dec-17 12:30:00,9.23,7.06,397.72,4-Dec-17 12:30:00
2680,4-Dec-17 12:45:00,9.23,7.19,397.58,4-Dec-17 12:45:00
2681,4-Dec-17 13:00:00,9.28,7.25,397.52,4-Dec-17 13:00:00
2682,4-Dec-17 13:15:00,9.27,7.44,397.46,4-Dec-17 13:15:00
2683,4-Dec-17 13:30:00,9.27,7.50,397.52,4-Dec-17 13:30:00
2684,4-Dec-17 13:45:00,9.31,7.63,397.49,4-Dec-17 13:45:00
2685,4-Dec-17 14:00:00,9.24,7.69,397.38,4-Dec-17 14:00:00
2686,4-Dec-17 14:15:00,9.28,7.75,397.40,4-Dec-17 14:15:00
2687,4-Dec-17 14:30:00,9.27,7.75,397.26,4-Dec-17 14:30:00
2688,4-Dec-17 14:45:00,9.25,7.75,397.26,4-Dec-17 14:45:00
2689,4-Dec-17 15:00:00,9.25,7.81,397.21,4-Dec-17 15:00:00
2690,4-Dec-17 15:15:00,9.26,7.81,397.23,4-Dec-17 15:15:00
2691,4-Dec-17 15:30:00,9.27,7.75,397.26,4-Dec-17 15:30:00
2692,4-Dec-17 15:45:00,9.25,7.69,397.24,4-Dec-17 15:45:00
2693,4-Dec-17 16:00:00,9.23,7.63,397.24,4-Dec-17 16:00:00
2694,4-Dec-17 16:15:00,9.27,7.56,397.24,4-Dec-17 16:15:00
2695,4-Dec-17 16:30:00,9.25,7.50,397.24,4-Dec-17 16:30:00
2696,4-Dec-17 16:45:00,9.24,7.44,397.27,4-Dec-17 16:45:00
2697,4-Dec-17 17:00:00,9.25,7.38,397.29,4-Dec-17 17:00:00
2698,4-Dec-17 17:15:00,9.28,7.25,397.35,4-Dec-17 17:15:00
2699,4-Dec-17 17:30:00,9.26,7.19,397.27,4-Dec-17 17:30:00
2700,4-Dec-17 17:45:00,9.27,7.06,397.30,4-Dec-17 17:45:00
2701,4-Dec-17 18:00:00,9.27,7.00,397.33,4-Dec-17 18:00:00
2702,4-Dec-17 18:15:00,9.23,6.94,397.24,4-Dec-17 18:15:00
2703,4-Dec-17 18:30:00,9.31,6.88,397.19,4-Dec-17 18:30:00
2704,4-Dec-17 18:45:00,9.30,6.81,397.13,4-Dec-17 18:45:00
2705,4-Dec-17 19:00:00,9.26,6.75,397.16,4-Dec-17 19:00:00
2706,4-Dec-17 19:15:00,9.25,6.69,397.19,4-Dec-17 19:15:00
2707,4-Dec-17 19:30:00,9.27,6.69,397.19,4-Dec-17 19:30:00
2708,4-Dec-17 19:45:00,9.24,6.63,397.19,4-Dec-17 19:45:00
2709,4-Dec-17 20:00:00,9.25,6.56,397.13,4-Dec-17 20:00:00
2710,4-Dec-17 20:15:00,9.23,6.50,397.11,4-Dec-17 20:15:00
2711,4-Dec-17 20:30:00,9.26,6.50,397.13,4-Dec-17 20:30:00
2712,4-Dec-17 20:45:00,9.25,6.44,397.08,4-Dec-17 20:45:00
2713,4-Dec-17 21:00:00,9.25,6.44,397.05,4-Dec-17 21:00:00
2714,4-Dec-17 21:15:00,9.25,6.38,397.11,4-Dec-17 21:15:00
2715,4-Dec-17 21:30:00,9.24,6.38,397.05,4-Dec-17 21:30:00
2716,4-Dec-17 21:45:00,9.24,6.31,397.05,4-Dec-17 21:45:00
2717,4-Dec-17 22:00:00,9.26,6.25,397.00,4-Dec-17 22:00:00
2718,4-Dec-17 22:15:00,9.27,6.25,397.00,4-Dec-17 22:15:00
2719,4-Dec-17 22:30:00,9.26,6.25,397.00,4-Dec-17 22:30:00
2720,4-Dec-17 22:45:00,9.29,6.19,396.97,4-Dec-17 22:45:00
2721,4-Dec-17 23:00:00,9.27,6.19,397.05,4-Dec-17 23:00:00
2722,4-Dec-17 23:15:00,9.23,6.19,396.91,4-Dec-17 23:15:00
2723,4-Dec-17 23:30:00,9.26,6.13,396.83,4-Dec-17 23:30:00
2724,4-Dec-17 23:45:00,9.21,6.13,396.80,4-Dec-17 23:45:00
2725,5-Dec-17 00:00:00,9.23,6.06,396.83,5-Dec-17 00:00:00
2726,5-Dec-17 00:15:00,9.26,6.06,396.86,5-Dec-17 00:15:00
2727,5-Dec-17 00:30:00,9.26,6.06,396.80,5-Dec-17 00:30:00
2728,5-Dec-17 00:45:00,9.26,6.00,396.66,5-Dec-17 00:45:00
2729,5-Dec-17 01:00:00,9.23,6.00,396.58,5-Dec-17 01:00:00
2730,5-Dec-17 01:15:00,9.27,6.00,396.55,5-Dec-17 01:15:00
2731,5-Dec-17 01:30:00,9.25,5.94,396.47,5-Dec-17 01:30:00
2732,5-Dec-17 01:45:00,9.26,5.94,396.36,5-Dec-17 01:45:00
2733,5-Dec-17 02:00:00,9.27,5.94,396.36,5-Dec-17 02:00:00
2734,5-Dec-17 02:15:00,9.23,5.94,396.33,5-Dec-17 02:15:00
2735,5-Dec-17 02:30:00,9.25,5.94,396.27,5-Dec-17 02:30:00
2736,5-Dec-17 02:45:00,9.24,5.94,396.22,5-Dec-17 02:45:00
2737,5-Dec-17 03:00:00,9.25,5.94,396.22,5-Dec-17 03:00:00
2738,5-Dec-17 03:15:00,9.21,5.94,396.05,5-Dec-17 03:15:00
2739,5-Dec-17 03:30:00,9.20,5.94,395.99,5-Dec-17 03:30:00
2740,5-Dec-17 03:45:00,9.25,5.94,395.97,5-Dec-17 03:45:00
2741,5-Dec-17 04:00:00,9.29,6.00,396.02,5-Dec-17 04:00:00
2742,5-Dec-17 04:15:00,9.26,6.00,395.94,5-Dec-17 04:15:00
2743,5-Dec-17 04:30:00,9.26,6.00,395.74,5-Dec-17 04:30:00
2744,5-Dec-17 04:45:00,9.24,6.06,395.74,5-Dec-17 04:45:00
2745,5-Dec-17 05:00:00,9.27,6.00,395.77,5-Dec-17 05:00:00
2746,5-Dec-17 05:15:00,9.26,6.00,395.88,5-Dec-17 05:15:00
2747,5-Dec-17 05:30:00,9.22,6.06,395.80,5-Dec-17 05:30:00
2748,5-Dec-17 05:45:00,9.25,6.00,395.66,5-Dec-17 05:45:00
2749,5-Dec-17 06:00:00,9.25,6.00,395.69,5-Dec-17 06:00:00
2750,5-Dec-17 06:15:00,9.22,6.00,395.69,5-Dec-17 06:15:00
2751,5-Dec-17 06:30:00,9.24,6.00,395.71,5-Dec-17 06:30:00
2752,5-Dec-17 06:45:00,9.26,6.00,395.60,5-Dec-17 06:45:00
2753,5-Dec-17 07:00:00,9.23,6.00,395.63,5-Dec-17 07:00:00
2754,5-Dec-17 07:15:00,9.29,6.06,395.69,5-Dec-17 07:15:00
2755,5-Dec-17 07:30:00,9.26,6.13,395.68,5-Dec-17 07:30:00
2756,5-Dec-17 07:45:00,9.26,6.13,395.66,5-Dec-17 07:45:00
2757,5-Dec-17 08:00:00,9.25,6.19,395.57,5-Dec-17 08:00:00
2758,5-Dec-17 08:15:00,9.25,6.25,395.60,5-Dec-17 08:15:00
2759,5-Dec-17 08:30:00,9.24,6.31,395.54,5-Dec-17 08:30:00
2760,5-Dec-17 08:45:00,9.25,6.38,395.46,5-Dec-17 08:45:00
2761,5-Dec-17 09:00:00,9.22,6.50,395.37,5-Dec-17 09:00:00
2762,5-Dec-17 09:15:00,9.24,6.56,395.46,5-Dec-17 09:15:00
2763,5-Dec-17 09:30:00,9.24,6.75,395.34,5-Dec-17 09:30:00
2764,5-Dec-17 09:45:00,9.26,6.81,395.32,5-Dec-17 09:45:00
2765,5-Dec-17 10:00:00,9.20,6.88,395.29,5-Dec-17 10:00:00
2766,5-Dec-17 10:15:00,9.26,7.00,395.31,5-Dec-17 10:15:00
2767,5-Dec-17 10:30:00,9.20,7.06,395.17,5-Dec-17 10:30:00
2768,5-Dec-17 10:45:00,9.19,7.13,394.98,5-Dec-17 10:45:00
2769,5-Dec-17 11:00:00,9.20,7.25,394.92,5-Dec-17 11:00:00
2770,5-Dec-17 11:15:00,9.19,7.38,394.72,5-Dec-17 11:15:00
2771,5-Dec-17 11:30:00,9.23,7.50,394.56,5-Dec-17 11:30:00
2772,5-Dec-17 11:45:00,9.22,7.63,394.47,5-Dec-17 11:45:00
2773,5-Dec-17 12:00:00,9.23,7.81,394.30,5-Dec-17 12:00:00
2774,5-Dec-17 12:15:00,9.24,8.00,394.10,5-Dec-17 12:15:00
2775,5-Dec-17 12:30:00,9.25,8.19,394.02,5-Dec-17 12:30:00
2776,5-Dec-17 12:45:00,9.27,8.38,393.93,5-Dec-17 12:45:00
2777,5-Dec-17 13:00:00,9.23,8.50,393.85,5-Dec-17 13:00:00
2778,5-Dec-17 13:15:00,9.26,8.63,393.71,5-Dec-17 13:15:00
2779,5-Dec-17 13:30:00,9.29,8.81,393.68,5-Dec-17 13:30:00
2780,5-Dec-17 13:45:00,9.29,8.88,393.68,5-Dec-17 13:45:00
2781,5-Dec-17 14:00:00,9.26,8.88,393.71,5-Dec-17 14:00:00
2782,5-Dec-17 14:15:00,9.29,8.88,393.68,5-Dec-17 14:15:00
2783,5-Dec-17 14:30:00,9.25,8.81,393.68,5-Dec-17 14:30:00
2784,5-Dec-17 14:45:00,9.26,8.75,393.60,5-Dec-17 14:45:00
2785,5-Dec-17 15:00:00,9.26,8.75,393.54,5-Dec-17 15:00:00
2786,5-Dec-17 15:15:00,9.30,8.75,393.54,5-Dec-17 15:15:00
2787,5-Dec-17 15:30:00,9.29,8.75,393.57,5-Dec-17 15:30:00
2788,5-Dec-17 15:45:00,9.30,8.75,393.68,5-Dec-17 15:45:00
2789,5-Dec-17 16:00:00,9.29,8.75,393.65,5-Dec-17 16:00:00
2790,5-Dec-17 16:15:00,9.32,8.75,393.71,5-Dec-17 16:15:00
2791,5-Dec-17 16:30:00,9.33,8.75,393.82,5-Dec-17 16:30:00
2792,5-Dec-17 16:45:00,9.38,8.75,393.90,5-Dec-17 16:45:00
2793,5-Dec-17 17:00:00,9.35,8.75,393.96,5-Dec-17 17:00:00
2794,5-Dec-17 17:15:00,9.35,8.75,394.04,5-Dec-17 17:15:00
2795,5-Dec-17 17:30:00,9.35,8.75,394.04,5-Dec-17 17:30:00
2796,5-Dec-17 17:45:00,9.37,8.75,393.99,5-Dec-17 17:45:00
2797,5-Dec-17 18:00:00,9.33,8.75,394.01,5-Dec-17 18:00:00
2798,5-Dec-17 18:15:00,9.34,8.75,393.90,5-Dec-17 18:15:00
2799,5-Dec-17 18:30:00,9.35,8.75,393.87,5-Dec-17 18:30:00
2800,5-Dec-17 18:45:00,9.36,8.75,393.85,5-Dec-17 18:45:00
2801,5-Dec-17 19:00:00,9.28,8.75,393.79,5-Dec-17 19:00:00
2802,5-Dec-17 19:15:00,9.29,8.69,393.79,5-Dec-17 19:15:00
2803,5-Dec-17 19:30:00,9.32,8.69,393.74,5-Dec-17 19:30:00
2804,5-Dec-17 19:45:00,9.33,8.69,393.62,5-Dec-17 19:45:00
2805,5-Dec-17 20:00:00,9.33,8.69,393.54,5-Dec-17 20:00:00
2806,5-Dec-17 20:15:00,9.33,8.69,393.29,5-Dec-17 20:15:00
2807,5-Dec-17 20:30:00,9.27,8.63,393.54,5-Dec-17 20:30:00
2808,5-Dec-17 20:45:00,9.30,8.63,393.51,5-Dec-17 20:45:00
2809,5-Dec-17 21:00:00,9.32,8.63,393.48,5-Dec-17 21:00:00
2810,5-Dec-17 21:15:00,9.35,8.63,393.37,5-Dec-17 21:15:00
2811,5-Dec-17 21:30:00,9.28,8.63,393.32,5-Dec-17 21:30:00
2812,5-Dec-17 21:45:00,9.32,8.56,393.21,5-Dec-17 21:45:00
2813,5-Dec-17 22:00:00,9.28,8.56,393.12,5-Dec-17 22:00:00
2814,5-Dec-17 22:15:00,9.29,8.63,393.18,5-Dec-17 22:15:00
2815,5-Dec-17 22:30:00,9.27,8.63,393.18,5-Dec-17 22:30:00
2816,5-Dec-17 22:45:00,9.27,8.63,393.23,5-Dec-17 22:45:00
2817,5-Dec-17 23:00:00,9.30,8.63,393.09,5-Dec-17 23:00:00
2818,5-Dec-17 23:15:00,9.26,8.63,393.01,5-Dec-17 23:15:00
2819,5-Dec-17 23:30:00,9.30,8.56,392.98,5-Dec-17 23:30:00
2820,5-Dec-17 23:45:00,9.27,8.56,393.04,5-Dec-17 23:45:00
2821,6-Dec-17 00:00:00,9.29,8.56,392.90,6-Dec-17 00:00:00
2822,6-Dec-17 00:15:00,9.29,8.56,392.73,6-Dec-17 00:15:00
2823,6-Dec-17 00:30:00,9.26,8.56,392.76,6-Dec-17 00:30:00
