
Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_inf2_15min
# Records, 11329
Sensor File,6/3/2014 12:17:23 PM ,FCR_inf2_15min_060314.a4d

Barometric File,6/3/2014 12:45:40 PM ,FCRBV2014_060314.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCRBV2014
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,-20.68,0.19,
,Maximum,95.83,19.13,
,Mean,6.27,9.55,
,Variance,89.742,28.502,
,Std Deviation,9.473,5.339,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time
8000,29-Apr-14 18:45:00,10.18,12.00,394.91,29-Apr-14 18:45:00
8001,29-Apr-14 19:00:00,10.19,12.00,395.05,29-Apr-14 19:00:00
8002,29-Apr-14 19:15:00,10.27,12.00,395.17,29-Apr-14 19:15:00
8003,29-Apr-14 19:30:00,10.29,12.00,395.11,29-Apr-14 19:30:00
8004,29-Apr-14 19:45:00,10.24,12.06,395.08,29-Apr-14 19:45:00
8005,29-Apr-14 20:00:00,10.28,12.06,395.22,29-Apr-14 20:00:00
8006,29-Apr-14 20:15:00,10.26,12.06,395.25,29-Apr-14 20:15:00
8007,29-Apr-14 20:30:00,10.34,12.06,395.33,29-Apr-14 20:30:00
8008,29-Apr-14 20:45:00,10.23,12.13,395.25,29-Apr-14 20:45:00
8009,29-Apr-14 21:00:00,10.31,12.06,395.39,29-Apr-14 21:00:00
8010,29-Apr-14 21:15:00,10.28,12.06,395.36,29-Apr-14 21:15:00
8011,29-Apr-14 21:30:00,10.33,12.06,395.30,29-Apr-14 21:30:00
8012,29-Apr-14 21:45:00,10.35,12.06,395.39,29-Apr-14 21:45:00
8013,29-Apr-14 22:00:00,10.28,12.06,395.42,29-Apr-14 22:00:00
8014,29-Apr-14 22:15:00,10.41,12.06,395.58,29-Apr-14 22:15:00
8015,29-Apr-14 22:30:00,10.35,12.06,395.56,29-Apr-14 22:30:00
8016,29-Apr-14 22:45:00,10.38,12.06,395.47,29-Apr-14 22:45:00
8017,29-Apr-14 23:00:00,10.38,12.06,395.42,29-Apr-14 23:00:00
8018,29-Apr-14 23:15:00,10.33,12.06,395.39,29-Apr-14 23:15:00
8019,29-Apr-14 23:30:00,10.33,12.06,395.33,29-Apr-14 23:30:00
8020,29-Apr-14 23:45:00,10.45,12.06,395.44,29-Apr-14 23:45:00
8021,30-Apr-14 00:00:00,10.44,12.06,395.25,30-Apr-14 00:00:00
8022,30-Apr-14 00:15:00,10.33,12.00,395.11,30-Apr-14 00:15:00
8023,30-Apr-14 00:30:00,10.44,12.00,395.22,30-Apr-14 00:30:00
8024,30-Apr-14 00:45:00,10.40,12.00,395.17,30-Apr-14 00:45:00
8025,30-Apr-14 01:00:00,10.41,12.00,395.03,30-Apr-14 01:00:00
8026,30-Apr-14 01:15:00,10.48,12.00,395.11,30-Apr-14 01:15:00
8027,30-Apr-14 01:30:00,10.37,11.94,394.86,30-Apr-14 01:30:00
8028,30-Apr-14 01:45:00,10.33,11.94,394.83,30-Apr-14 01:45:00
8029,30-Apr-14 02:00:00,10.34,11.94,394.64,30-Apr-14 02:00:00
8030,30-Apr-14 02:15:00,10.41,11.94,394.83,30-Apr-14 02:15:00
8031,30-Apr-14 02:30:00,10.45,11.94,394.72,30-Apr-14 02:30:00
8032,30-Apr-14 02:45:00,10.41,11.94,394.66,30-Apr-14 02:45:00
8033,30-Apr-14 03:00:00,10.50,11.94,394.75,30-Apr-14 03:00:00
8034,30-Apr-14 03:15:00,10.43,11.94,394.69,30-Apr-14 03:15:00
8035,30-Apr-14 03:30:00,10.40,11.94,394.52,30-Apr-14 03:30:00
8036,30-Apr-14 03:45:00,10.40,11.94,394.61,30-Apr-14 03:45:00
8037,30-Apr-14 04:00:00,10.45,11.94,394.61,30-Apr-14 04:00:00
8038,30-Apr-14 04:15:00,10.36,11.94,394.61,30-Apr-14 04:15:00
8039,30-Apr-14 04:30:00,10.37,12.00,394.55,30-Apr-14 04:30:00
8040,30-Apr-14 04:45:00,10.37,12.00,394.58,30-Apr-14 04:45:00
8041,30-Apr-14 05:00:00,10.47,12.00,394.50,30-Apr-14 05:00:00
8042,30-Apr-14 05:15:00,10.40,12.00,394.47,30-Apr-14 05:15:00
8043,30-Apr-14 05:30:00,10.44,12.00,394.61,30-Apr-14 05:30:00
8044,30-Apr-14 05:45:00,10.40,12.00,394.58,30-Apr-14 05:45:00
8045,30-Apr-14 06:00:00,10.45,12.00,394.63,30-Apr-14 06:00:00
8046,30-Apr-14 06:15:00,10.41,12.00,394.47,30-Apr-14 06:15:00
8047,30-Apr-14 06:30:00,10.42,12.06,394.38,30-Apr-14 06:30:00
8048,30-Apr-14 06:45:00,10.41,12.13,394.44,30-Apr-14 06:45:00
8049,30-Apr-14 07:00:00,10.42,12.13,394.44,30-Apr-14 07:00:00
8050,30-Apr-14 07:15:00,10.46,12.19,394.49,30-Apr-14 07:15:00
8051,30-Apr-14 07:30:00,10.36,12.19,394.38,30-Apr-14 07:30:00
8052,30-Apr-14 07:45:00,10.49,12.25,394.38,30-Apr-14 07:45:00
8053,30-Apr-14 08:00:00,10.49,12.31,394.38,30-Apr-14 08:00:00
8054,30-Apr-14 08:15:00,10.48,12.31,394.49,30-Apr-14 08:15:00
8055,30-Apr-14 08:30:00,10.44,12.38,394.52,30-Apr-14 08:30:00
8056,30-Apr-14 08:45:00,10.40,12.44,394.52,30-Apr-14 08:45:00
8057,30-Apr-14 09:00:00,10.45,12.50,394.52,30-Apr-14 09:00:00
8058,30-Apr-14 09:15:00,10.41,12.50,394.44,30-Apr-14 09:15:00
8059,30-Apr-14 09:30:00,10.50,12.56,394.49,30-Apr-14 09:30:00
8060,30-Apr-14 09:45:00,10.44,12.63,394.41,30-Apr-14 09:45:00
8061,30-Apr-14 10:00:00,10.41,12.63,394.41,30-Apr-14 10:00:00
8062,30-Apr-14 10:15:00,10.36,12.69,394.32,30-Apr-14 10:15:00
8063,30-Apr-14 10:30:00,10.44,12.63,394.35,30-Apr-14 10:30:00
8064,30-Apr-14 10:45:00,10.46,12.69,394.18,30-Apr-14 10:45:00
8065,30-Apr-14 11:00:00,10.19,12.75,393.82,30-Apr-14 11:00:00
8066,30-Apr-14 11:15:00,10.33,12.75,394.07,30-Apr-14 11:15:00
8067,30-Apr-14 11:30:00,10.33,12.75,393.96,30-Apr-14 11:30:00
8068,30-Apr-14 11:45:00,10.30,12.75,393.90,30-Apr-14 11:45:00
8069,30-Apr-14 12:00:00,10.36,12.75,393.93,30-Apr-14 12:00:00
8070,30-Apr-14 12:15:00,10.29,12.75,393.68,30-Apr-14 12:15:00
8071,30-Apr-14 12:30:00,10.27,12.81,393.51,30-Apr-14 12:30:00
8072,30-Apr-14 12:45:00,10.34,12.94,393.46,30-Apr-14 12:45:00
8073,30-Apr-14 13:00:00,10.23,13.13,393.40,30-Apr-14 13:00:00
8074,30-Apr-14 13:15:00,10.34,13.19,393.48,30-Apr-14 13:15:00
8075,30-Apr-14 13:30:00,10.32,13.31,393.31,30-Apr-14 13:30:00
8076,30-Apr-14 13:45:00,10.26,13.38,393.26,30-Apr-14 13:45:00
8077,30-Apr-14 14:00:00,10.34,13.56,393.26,30-Apr-14 14:00:00
8078,30-Apr-14 14:15:00,10.38,13.69,393.31,30-Apr-14 14:15:00
8079,30-Apr-14 14:30:00,10.31,13.69,393.28,30-Apr-14 14:30:00
8080,30-Apr-14 14:45:00,10.38,13.63,393.17,30-Apr-14 14:45:00
8081,30-Apr-14 15:00:00,10.37,13.69,393.03,30-Apr-14 15:00:00
8082,30-Apr-14 15:15:00,10.41,13.63,393.01,30-Apr-14 15:15:00
8083,30-Apr-14 15:30:00,10.37,13.56,393.01,30-Apr-14 15:30:00
8084,30-Apr-14 15:45:00,10.42,13.56,393.06,30-Apr-14 15:45:00
8085,30-Apr-14 16:00:00,10.31,13.50,392.98,30-Apr-14 16:00:00
8086,30-Apr-14 16:15:00,10.48,13.44,393.17,30-Apr-14 16:15:00
8087,30-Apr-14 16:30:00,10.37,13.44,392.92,30-Apr-14 16:30:00
8088,30-Apr-14 16:45:00,10.45,13.38,392.81,30-Apr-14 16:45:00
8089,30-Apr-14 17:00:00,10.37,13.31,392.73,30-Apr-14 17:00:00
8090,30-Apr-14 17:15:00,10.44,13.25,392.81,30-Apr-14 17:15:00
8091,30-Apr-14 17:30:00,10.43,13.25,392.81,30-Apr-14 17:30:00
8092,30-Apr-14 17:45:00,10.36,13.19,392.62,30-Apr-14 17:45:00
8093,30-Apr-14 18:00:00,10.37,13.19,392.67,30-Apr-14 18:00:00
8094,30-Apr-14 18:15:00,10.35,13.19,392.76,30-Apr-14 18:15:00
8095,30-Apr-14 18:30:00,10.32,13.19,392.56,30-Apr-14 18:30:00
8096,30-Apr-14 18:45:00,10.32,13.13,392.59,30-Apr-14 18:45:00
8097,30-Apr-14 19:00:00,10.39,13.13,392.81,30-Apr-14 19:00:00
8098,30-Apr-14 19:15:00,10.46,13.06,392.81,30-Apr-14 19:15:00
8099,30-Apr-14 19:30:00,10.41,13.06,392.76,30-Apr-14 19:30:00
8100,30-Apr-14 19:45:00,10.44,13.06,392.84,30-Apr-14 19:45:00
8101,30-Apr-14 20:00:00,10.46,13.00,392.90,30-Apr-14 20:00:00
8102,30-Apr-14 20:15:00,10.45,13.00,392.95,30-Apr-14 20:15:00
8103,30-Apr-14 20:30:00,10.39,13.00,392.90,30-Apr-14 20:30:00
8104,30-Apr-14 20:45:00,10.48,13.00,392.98,30-Apr-14 20:45:00
8105,30-Apr-14 21:00:00,10.38,13.00,392.93,30-Apr-14 21:00:00
8106,30-Apr-14 21:15:00,10.42,12.94,392.90,30-Apr-14 21:15:00
8107,30-Apr-14 21:30:00,10.41,12.94,392.93,30-Apr-14 21:30:00
8108,30-Apr-14 21:45:00,10.45,12.88,393.04,30-Apr-14 21:45:00
8109,30-Apr-14 22:00:00,10.43,12.88,392.95,30-Apr-14 22:00:00
8110,30-Apr-14 22:15:00,10.34,12.88,392.90,30-Apr-14 22:15:00
8111,30-Apr-14 22:30:00,10.46,12.88,393.07,30-Apr-14 22:30:00
8112,30-Apr-14 22:45:00,10.32,12.88,392.98,30-Apr-14 22:45:00
8113,30-Apr-14 23:00:00,10.47,12.81,393.21,30-Apr-14 23:00:00
8114,30-Apr-14 23:15:00,10.47,12.88,393.18,30-Apr-14 23:15:00
8115,30-Apr-14 23:30:00,10.43,12.88,393.15,30-Apr-14 23:30:00
8116,30-Apr-14 23:45:00,10.55,12.88,393.26,30-Apr-14 23:45:00
8117,1-May-14 00:00:00,10.46,12.81,393.07,1-May-14 00:00:00
8118,1-May-14 00:15:00,10.39,12.75,393.07,1-May-14 00:15:00
8119,1-May-14 00:30:00,10.47,12.75,393.07,1-May-14 00:30:00
8120,1-May-14 00:45:00,10.53,12.75,393.18,1-May-14 00:45:00
8121,1-May-14 01:00:00,10.53,12.69,393.09,1-May-14 01:00:00
8122,1-May-14 01:15:00,10.46,12.63,392.98,1-May-14 01:15:00
8123,1-May-14 01:30:00,10.49,12.63,392.90,1-May-14 01:30:00
8124,1-May-14 01:45:00,10.45,12.56,392.76,1-May-14 01:45:00
8125,1-May-14 02:00:00,10.45,12.56,392.87,1-May-14 02:00:00
8126,1-May-14 02:15:00,10.44,12.50,392.87,1-May-14 02:15:00
8127,1-May-14 02:30:00,10.47,12.50,392.87,1-May-14 02:30:00
8128,1-May-14 02:45:00,10.45,12.50,392.79,1-May-14 02:45:00
8129,1-May-14 03:00:00,10.41,12.50,392.79,1-May-14 03:00:00
8130,1-May-14 03:15:00,10.43,12.50,392.93,1-May-14 03:15:00
8131,1-May-14 03:30:00,10.44,12.50,392.96,1-May-14 03:30:00
8132,1-May-14 03:45:00,10.40,12.50,392.79,1-May-14 03:45:00
8133,1-May-14 04:00:00,10.47,12.50,392.98,1-May-14 04:00:00
8134,1-May-14 04:15:00,10.50,12.50,393.15,1-May-14 04:15:00
8135,1-May-14 04:30:00,10.40,12.50,393.01,1-May-14 04:30:00
8136,1-May-14 04:45:00,10.39,12.50,392.96,1-May-14 04:45:00
8137,1-May-14 05:00:00,10.41,12.50,392.96,1-May-14 05:00:00
8138,1-May-14 05:15:00,10.50,12.50,393.15,1-May-14 05:15:00
8139,1-May-14 05:30:00,10.53,12.50,393.21,1-May-14 05:30:00
8140,1-May-14 05:45:00,10.40,12.56,393.15,1-May-14 05:45:00
8141,1-May-14 06:00:00,10.40,12.56,393.10,1-May-14 06:00:00
8142,1-May-14 06:15:00,10.44,12.56,393.15,1-May-14 06:15:00
8143,1-May-14 06:30:00,10.47,12.63,393.21,1-May-14 06:30:00
8144,1-May-14 06:45:00,10.37,12.63,393.07,1-May-14 06:45:00
8145,1-May-14 07:00:00,10.48,12.69,393.21,1-May-14 07:00:00
8146,1-May-14 07:15:00,10.39,12.75,393.18,1-May-14 07:15:00
8147,1-May-14 07:30:00,10.37,12.81,393.12,1-May-14 07:30:00
8148,1-May-14 07:45:00,10.44,12.88,393.18,1-May-14 07:45:00
8149,1-May-14 08:00:00,10.43,12.94,393.20,1-May-14 08:00:00
8150,1-May-14 08:15:00,10.37,13.00,393.12,1-May-14 08:15:00
8151,1-May-14 08:30:00,10.37,13.13,393.06,1-May-14 08:30:00
8152,1-May-14 08:45:00,10.44,13.25,393.12,1-May-14 08:45:00
8153,1-May-14 09:00:00,10.49,13.38,393.12,1-May-14 09:00:00
8154,1-May-14 09:15:00,10.49,13.50,393.09,1-May-14 09:15:00
8155,1-May-14 09:30:00,10.53,13.56,393.09,1-May-14 09:30:00
8156,1-May-14 09:45:00,10.39,13.63,392.89,1-May-14 09:45:00
8157,1-May-14 10:00:00,10.49,13.75,392.92,1-May-14 10:00:00
8158,1-May-14 10:15:00,10.43,13.88,392.78,1-May-14 10:15:00
8159,1-May-14 10:30:00,10.59,14.00,392.81,1-May-14 10:30:00
8160,1-May-14 10:45:00,10.46,14.19,392.67,1-May-14 10:45:00
8161,1-May-14 11:00:00,10.42,14.38,392.58,1-May-14 11:00:00
8162,1-May-14 11:15:00,10.51,14.50,392.58,1-May-14 11:15:00
8163,1-May-14 11:30:00,10.51,14.69,392.50,1-May-14 11:30:00
8164,1-May-14 11:45:00,10.57,14.81,392.44,1-May-14 11:45:00
8165,1-May-14 12:00:00,10.51,14.94,392.38,1-May-14 12:00:00
8166,1-May-14 12:15:00,10.39,14.81,392.22,1-May-14 12:15:00
8167,1-May-14 12:30:00,10.43,14.88,392.25,1-May-14 12:30:00
8168,1-May-14 12:45:00,10.51,14.94,392.22,1-May-14 12:45:00
8169,1-May-14 13:00:00,10.50,15.00,392.22,1-May-14 13:00:00
8170,1-May-14 13:15:00,10.50,15.19,392.08,1-May-14 13:15:00
8171,1-May-14 13:30:00,10.49,15.19,392.19,1-May-14 13:30:00
8172,1-May-14 13:45:00,10.42,15.13,392.02,1-May-14 13:45:00
8173,1-May-14 14:00:00,10.52,15.13,392.10,1-May-14 14:00:00
8174,1-May-14 14:15:00,10.47,15.06,391.99,1-May-14 14:15:00
8175,1-May-14 14:30:00,10.42,15.06,391.88,1-May-14 14:30:00
8176,1-May-14 14:45:00,10.46,15.00,391.83,1-May-14 14:45:00
8177,1-May-14 15:00:00,10.40,14.88,391.77,1-May-14 15:00:00
8178,1-May-14 15:15:00,10.50,14.81,391.72,1-May-14 15:15:00
8179,1-May-14 15:30:00,10.60,14.69,391.86,1-May-14 15:30:00
8180,1-May-14 15:45:00,10.39,14.56,391.69,1-May-14 15:45:00
8181,1-May-14 16:00:00,10.50,14.44,391.72,1-May-14 16:00:00
8182,1-May-14 16:15:00,10.45,14.25,391.66,1-May-14 16:15:00
8183,1-May-14 16:30:00,10.32,14.06,391.61,1-May-14 16:30:00
8184,1-May-14 16:45:00,10.29,13.94,391.52,1-May-14 16:45:00
8185,1-May-14 17:00:00,10.41,13.88,391.64,1-May-14 17:00:00
8186,1-May-14 17:15:00,10.36,13.75,391.61,1-May-14 17:15:00
8187,1-May-14 17:30:00,10.29,13.63,391.50,1-May-14 17:30:00
8188,1-May-14 17:45:00,10.36,13.56,391.58,1-May-14 17:45:00
8189,1-May-14 18:00:00,10.21,13.44,391.47,1-May-14 18:00:00
8190,1-May-14 18:15:00,10.34,13.38,391.64,1-May-14 18:15:00
8191,1-May-14 18:30:00,10.28,13.25,391.69,1-May-14 18:30:00
8192,1-May-14 18:45:00,10.31,13.13,391.70,1-May-14 18:45:00
8193,1-May-14 19:00:00,10.33,13.06,391.78,1-May-14 19:00:00
8194,1-May-14 19:15:00,10.37,13.00,391.84,1-May-14 19:15:00
8195,1-May-14 19:30:00,10.31,12.94,391.81,1-May-14 19:30:00
8196,1-May-14 19:45:00,10.33,12.94,391.86,1-May-14 19:45:00
8197,1-May-14 20:00:00,10.24,12.94,391.86,1-May-14 20:00:00
8198,1-May-14 20:15:00,10.20,12.88,391.89,1-May-14 20:15:00
8199,1-May-14 20:30:00,10.34,12.81,392.09,1-May-14 20:30:00
8200,1-May-14 20:45:00,10.41,12.81,392.23,1-May-14 20:45:00
8201,1-May-14 21:00:00,10.39,12.81,392.26,1-May-14 21:00:00
8202,1-May-14 21:15:00,10.30,12.81,392.14,1-May-14 21:15:00
8203,1-May-14 21:30:00,10.36,12.75,392.28,1-May-14 21:30:00
8204,1-May-14 21:45:00,10.43,12.69,392.40,1-May-14 21:45:00
8205,1-May-14 22:00:00,10.38,12.63,392.48,1-May-14 22:00:00
8206,1-May-14 22:15:00,10.38,12.56,392.48,1-May-14 22:15:00
8207,1-May-14 22:30:00,10.25,12.44,392.45,1-May-14 22:30:00
8208,1-May-14 22:45:00,10.36,12.38,392.54,1-May-14 22:45:00
8209,1-May-14 23:00:00,10.34,12.31,392.54,1-May-14 23:00:00
8210,1-May-14 23:15:00,10.27,12.31,392.54,1-May-14 23:15:00
8211,1-May-14 23:30:00,10.14,12.31,392.51,1-May-14 23:30:00
8212,1-May-14 23:45:00,10.26,12.25,392.79,1-May-14 23:45:00
8213,2-May-14 00:00:00,10.22,12.25,392.79,2-May-14 00:00:00
8214,2-May-14 00:15:00,10.36,12.25,392.90,2-May-14 00:15:00
8215,2-May-14 00:30:00,10.31,12.25,392.71,2-May-14 00:30:00
8216,2-May-14 00:45:00,10.22,12.31,392.68,2-May-14 00:45:00
8217,2-May-14 01:00:00,10.24,12.38,392.68,2-May-14 01:00:00
8218,2-May-14 01:15:00,10.27,12.31,392.71,2-May-14 01:15:00
8219,2-May-14 01:30:00,10.29,12.31,392.73,2-May-14 01:30:00
8220,2-May-14 01:45:00,10.22,12.31,392.68,2-May-14 01:45:00
8221,2-May-14 02:00:00,10.23,12.25,392.73,2-May-14 02:00:00
8222,2-May-14 02:15:00,10.27,12.19,392.79,2-May-14 02:15:00
8223,2-May-14 02:30:00,10.24,12.13,392.82,2-May-14 02:30:00
8224,2-May-14 02:45:00,10.31,12.13,392.85,2-May-14 02:45:00
8225,2-May-14 03:00:00,10.23,12.00,392.79,2-May-14 03:00:00
8226,2-May-14 03:15:00,10.18,12.00,392.74,2-May-14 03:15:00
8227,2-May-14 03:30:00,10.17,12.00,392.65,2-May-14 03:30:00
8228,2-May-14 03:45:00,10.21,12.00,392.74,2-May-14 03:45:00
8229,2-May-14 04:00:00,10.18,12.00,392.68,2-May-14 04:00:00
8230,2-May-14 04:15:00,10.22,12.00,392.76,2-May-14 04:15:00
8231,2-May-14 04:30:00,10.29,12.06,392.87,2-May-14 04:30:00
8232,2-May-14 04:45:00,10.20,12.00,392.85,2-May-14 04:45:00
8233,2-May-14 05:00:00,10.28,12.00,393.01,2-May-14 05:00:00
8234,2-May-14 05:15:00,10.25,12.00,393.15,2-May-14 05:15:00
8235,2-May-14 05:30:00,10.20,12.06,393.10,2-May-14 05:30:00
8236,2-May-14 05:45:00,10.35,12.06,393.27,2-May-14 05:45:00
8237,2-May-14 06:00:00,10.23,12.06,393.10,2-May-14 06:00:00
8238,2-May-14 06:15:00,10.27,12.06,393.21,2-May-14 06:15:00
8239,2-May-14 06:30:00,10.32,12.13,393.29,2-May-14 06:30:00
8240,2-May-14 06:45:00,10.29,12.13,393.29,2-May-14 06:45:00
8241,2-May-14 07:00:00,10.37,12.19,393.38,2-May-14 07:00:00
8242,2-May-14 07:15:00,10.26,12.25,393.24,2-May-14 07:15:00
8243,2-May-14 07:30:00,10.21,12.31,393.21,2-May-14 07:30:00
8244,2-May-14 07:45:00,10.35,12.31,393.29,2-May-14 07:45:00
8245,2-May-14 08:00:00,10.25,12.38,393.18,2-May-14 08:00:00
8246,2-May-14 08:15:00,10.36,12.44,393.35,2-May-14 08:15:00
8247,2-May-14 08:30:00,10.35,12.50,393.21,2-May-14 08:30:00
8248,2-May-14 08:45:00,10.14,12.63,393.15,2-May-14 08:45:00
8249,2-May-14 09:00:00,10.29,12.75,393.18,2-May-14 09:00:00
8250,2-May-14 09:15:00,10.22,12.81,393.12,2-May-14 09:15:00
8251,2-May-14 09:30:00,10.26,13.00,393.15,2-May-14 09:30:00
8252,2-May-14 09:45:00,10.31,13.06,393.20,2-May-14 09:45:00
8253,2-May-14 10:00:00,10.23,13.25,393.15,2-May-14 10:00:00
8254,2-May-14 10:15:00,10.15,13.31,393.06,2-May-14 10:15:00
8255,2-May-14 10:30:00,10.20,13.38,393.09,2-May-14 10:30:00
8256,2-May-14 10:45:00,10.17,13.38,392.95,2-May-14 10:45:00
8257,2-May-14 11:00:00,10.11,13.56,392.87,2-May-14 11:00:00
8258,2-May-14 11:15:00,10.24,13.63,392.92,2-May-14 11:15:00
8259,2-May-14 11:30:00,10.18,13.88,392.70,2-May-14 11:30:00
8260,2-May-14 11:45:00,10.20,14.00,392.61,2-May-14 11:45:00
8261,2-May-14 12:00:00,10.36,14.19,392.67,2-May-14 12:00:00
8262,2-May-14 12:15:00,10.29,14.38,392.61,2-May-14 12:15:00
8263,2-May-14 12:30:00,10.12,14.56,392.39,2-May-14 12:30:00
8264,2-May-14 12:45:00,10.27,14.69,392.50,2-May-14 12:45:00
8265,2-May-14 13:00:00,10.19,14.75,392.25,2-May-14 13:00:00
8266,2-May-14 13:15:00,10.20,14.75,392.27,2-May-14 13:15:00
8267,2-May-14 13:30:00,10.25,14.81,392.33,2-May-14 13:30:00
8268,2-May-14 13:45:00,10.27,14.81,392.39,2-May-14 13:45:00
8269,2-May-14 14:00:00,10.27,14.75,392.33,2-May-14 14:00:00
8270,2-May-14 14:15:00,10.30,14.69,392.30,2-May-14 14:15:00
8271,2-May-14 14:30:00,10.21,14.63,392.19,2-May-14 14:30:00
8272,2-May-14 14:45:00,10.21,14.50,392.08,2-May-14 14:45:00
8273,2-May-14 15:00:00,10.39,14.38,392.19,2-May-14 15:00:00
8274,2-May-14 15:15:00,10.17,14.25,392.00,2-May-14 15:15:00
8275,2-May-14 15:30:00,10.14,14.19,391.91,2-May-14 15:30:00
8276,2-May-14 15:45:00,10.29,14.13,392.14,2-May-14 15:45:00
8277,2-May-14 16:00:00,10.29,14.06,392.05,2-May-14 16:00:00
8278,2-May-14 16:15:00,10.26,13.94,392.05,2-May-14 16:15:00
8279,2-May-14 16:30:00,10.14,13.81,391.97,2-May-14 16:30:00
8280,2-May-14 16:45:00,10.27,13.75,392.14,2-May-14 16:45:00
8281,2-May-14 17:00:00,10.18,13.63,392.11,2-May-14 17:00:00
8282,2-May-14 17:15:00,10.22,13.63,392.11,2-May-14 17:15:00
8283,2-May-14 17:30:00,10.18,13.56,392.06,2-May-14 17:30:00
8284,2-May-14 17:45:00,10.13,13.50,392.06,2-May-14 17:45:00
8285,2-May-14 18:00:00,10.19,13.44,392.17,2-May-14 18:00:00
8286,2-May-14 18:15:00,10.17,13.44,392.17,2-May-14 18:15:00
8287,2-May-14 18:30:00,10.22,13.38,392.14,2-May-14 18:30:00
8288,2-May-14 18:45:00,10.11,13.31,392.00,2-May-14 18:45:00
8289,2-May-14 19:00:00,10.22,13.31,392.09,2-May-14 19:00:00
8290,2-May-14 19:15:00,10.19,13.25,392.17,2-May-14 19:15:00
8291,2-May-14 19:30:00,10.16,13.19,392.14,2-May-14 19:30:00
8292,2-May-14 19:45:00,10.27,13.13,392.25,2-May-14 19:45:00
8293,2-May-14 20:00:00,10.22,13.13,392.28,2-May-14 20:00:00
8294,2-May-14 20:15:00,10.31,13.06,392.37,2-May-14 20:15:00
8295,2-May-14 20:30:00,10.17,13.06,392.34,2-May-14 20:30:00
8296,2-May-14 20:45:00,10.09,13.00,392.34,2-May-14 20:45:00
8297,2-May-14 21:00:00,10.16,12.94,392.48,2-May-14 21:00:00
8298,2-May-14 21:15:00,10.16,12.94,392.48,2-May-14 21:15:00
8299,2-May-14 21:30:00,10.22,12.88,392.53,2-May-14 21:30:00
8300,2-May-14 21:45:00,10.29,12.81,392.62,2-May-14 21:45:00
8301,2-May-14 22:00:00,10.27,12.75,392.65,2-May-14 22:00:00
8302,2-May-14 22:15:00,10.31,12.69,392.70,2-May-14 22:15:00
8303,2-May-14 22:30:00,10.28,12.63,392.76,2-May-14 22:30:00
8304,2-May-14 22:45:00,10.31,12.63,392.84,2-May-14 22:45:00
8305,2-May-14 23:00:00,10.23,12.63,392.76,2-May-14 23:00:00
8306,2-May-14 23:15:00,10.22,12.63,392.76,2-May-14 23:15:00
8307,2-May-14 23:30:00,10.20,12.63,392.79,2-May-14 23:30:00
8308,2-May-14 23:45:00,10.30,12.63,392.87,2-May-14 23:45:00
8309,3-May-14 00:00:00,10.23,12.69,392.82,3-May-14 00:00:00
8310,3-May-14 00:15:00,10.29,12.69,392.82,3-May-14 00:15:00
8311,3-May-14 00:30:00,10.28,12.63,392.79,3-May-14 00:30:00
8312,3-May-14 00:45:00,10.25,12.63,392.70,3-May-14 00:45:00
8313,3-May-14 01:00:00,10.15,12.63,392.62,3-May-14 01:00:00
8314,3-May-14 01:15:00,10.22,12.63,392.68,3-May-14 01:15:00
8315,3-May-14 01:30:00,10.19,12.56,392.68,3-May-14 01:30:00
8316,3-May-14 01:45:00,10.19,12.56,392.73,3-May-14 01:45:00
8317,3-May-14 02:00:00,10.24,12.50,392.76,3-May-14 02:00:00
8318,3-May-14 02:15:00,10.07,12.50,392.56,3-May-14 02:15:00
8319,3-May-14 02:30:00,10.20,12.50,392.68,3-May-14 02:30:00
8320,3-May-14 02:45:00,10.09,12.50,392.56,3-May-14 02:45:00
8321,3-May-14 03:00:00,10.24,12.50,392.73,3-May-14 03:00:00
8322,3-May-14 03:15:00,10.17,12.44,392.65,3-May-14 03:15:00
8323,3-May-14 03:30:00,10.36,12.44,392.82,3-May-14 03:30:00
8324,3-May-14 03:45:00,10.23,12.44,392.70,3-May-14 03:45:00
8325,3-May-14 04:00:00,10.22,12.38,392.68,3-May-14 04:00:00
8326,3-May-14 04:15:00,10.17,12.38,392.65,3-May-14 04:15:00
